NE Name,fdn,BTSID,BTSNAME,CELLID,CELLNAME,IDTYPE,MOIndex,className,name,neID
FTBSC02,"NE=280,CELLBIND2BTS=410_695",410,KONGOHUN,695,KONGOHUN-2,BYID,26_695,BSC6900GSMCELLBIND2BTS,"BTS Index=410, Cell Index=695",26
FTBSC02,"NE=280,CELLBIND2BTS=410_684",410,KONGOHUN,684,KONGOHUN-1,BYID,26_684,BSC6900GSMCELLBIND2BTS,"BTS Index=410, Cell Index=684",26
FTBSC02,"NE=280,CELLBIND2BTS=397_732",397,KOROMANDOR,732,KOROMANDOR-3,BYID,26_732,BSC6900GSMCELLBIND2BTS,"BTS Index=397, Cell Index=732",26
FTBSC02,"NE=280,CELLBIND2BTS=397_703",397,KOROMANDOR,703,KOROMANDOR-2,BYID,26_703,BSC6900GSMCELLBIND2BTS,"BTS Index=397, Cell Index=703",26
FTBSC02,"NE=280,CELLBIND2BTS=397_664",397,KOROMANDOR,664,KOROMANDOR-1,BYID,26_664,BSC6900GSMCELLBIND2BTS,"BTS Index=397, Cell Index=664",26
FTBSC02,"NE=280,CELLBIND2BTS=401_1160",401,NJAGBWEMA_FIAMA,1160,NJAGBWEMA_FIAMA-3,BYID,26_1160,BSC6900GSMCELLBIND2BTS,"BTS Index=401, Cell Index=1160",26
FTBSC02,"NE=280,CELLBIND2BTS=401_1096",401,NJAGBWEMA_FIAMA,1096,NJAGBWEMA_FIAMA-2,BYID,26_1096,BSC6900GSMCELLBIND2BTS,"BTS Index=401, Cell Index=1096",26
FTBSC02,"NE=280,CELLBIND2BTS=401_1095",401,NJAGBWEMA_FIAMA,1095,NJAGBWEMA_FIAMA-1,BYID,26_1095,BSC6900GSMCELLBIND2BTS,"BTS Index=401, Cell Index=1095",26
FTBSC02,"NE=280,CELLBIND2BTS=404_479",404,MASSAH_VILLAGE,479,MASSAH_VILLAGE-1,BYID,26_479,BSC6900GSMCELLBIND2BTS,"BTS Index=404, Cell Index=479",26
FTBSC02,"NE=280,CELLBIND2BTS=404_495",404,MASSAH_VILLAGE,495,MASSAH_VILLAGE-3,BYID,26_495,BSC6900GSMCELLBIND2BTS,"BTS Index=404, Cell Index=495",26
FTBSC02,"NE=280,CELLBIND2BTS=404_480",404,MASSAH_VILLAGE,480,MASSAH_VILLAGE-2,BYID,26_480,BSC6900GSMCELLBIND2BTS,"BTS Index=404, Cell Index=480",26
FTBSC02,"NE=280,CELLBIND2BTS=400_1094",400,BANKABI_VILLAGE,1094,BANKABI_VILLAGE-3,BYID,26_1094,BSC6900GSMCELLBIND2BTS,"BTS Index=400, Cell Index=1094",26
FTBSC02,"NE=280,CELLBIND2BTS=400_1093",400,BANKABI_VILLAGE,1093,BANKABI_VILLAGE-2,BYID,26_1093,BSC6900GSMCELLBIND2BTS,"BTS Index=400, Cell Index=1093",26
FTBSC02,"NE=280,CELLBIND2BTS=400_1088",400,BANKABI_VILLAGE,1088,BANKABI_VILLAGE-1,BYID,26_1088,BSC6900GSMCELLBIND2BTS,"BTS Index=400, Cell Index=1088",26
FTBSC02,"NE=280,CELLBIND2BTS=402_1151",402,TEBORKONKELA,1151,TEBORKONKELA-3,BYID,26_1151,BSC6900GSMCELLBIND2BTS,"BTS Index=402, Cell Index=1151",26
FTBSC02,"NE=280,CELLBIND2BTS=402_1150",402,TEBORKONKELA,1150,TEBORKONKELA-2,BYID,26_1150,BSC6900GSMCELLBIND2BTS,"BTS Index=402, Cell Index=1150",26
FTBSC02,"NE=280,CELLBIND2BTS=402_1149",402,TEBORKONKELA,1149,TEBORKONKELA-1,BYID,26_1149,BSC6900GSMCELLBIND2BTS,"BTS Index=402, Cell Index=1149",26
FTBSC02,"NE=280,CELLBIND2BTS=403_1424",403,LAMINAYA_VILLAGE,1424,LAMINAYA_VILLAGE-3,BYID,26_1424,BSC6900GSMCELLBIND2BTS,"BTS Index=403, Cell Index=1424",26
FTBSC02,"NE=280,CELLBIND2BTS=403_1168",403,LAMINAYA_VILLAGE,1168,LAMINAYA_VILLAGE-2,BYID,26_1168,BSC6900GSMCELLBIND2BTS,"BTS Index=403, Cell Index=1168",26
FTBSC02,"NE=280,CELLBIND2BTS=403_1167",403,LAMINAYA_VILLAGE,1167,LAMINAYA_VILLAGE-1,BYID,26_1167,BSC6900GSMCELLBIND2BTS,"BTS Index=403, Cell Index=1167",26
FTBSC02,"NE=280,CELLBIND2BTS=418_1383",418,MATTEU_VILLAGE,1383,MATTEU_VILLAGE-3,BYID,26_1383,BSC6900GSMCELLBIND2BTS,"BTS Index=418, Cell Index=1383",26
FTBSC02,"NE=280,CELLBIND2BTS=418_1382",418,MATTEU_VILLAGE,1382,MATTEU_VILLAGE-2,BYID,26_1382,BSC6900GSMCELLBIND2BTS,"BTS Index=418, Cell Index=1382",26
FTBSC02,"NE=280,CELLBIND2BTS=418_1381",418,MATTEU_VILLAGE,1381,MATTEU_VILLAGE-1,BYID,26_1381,BSC6900GSMCELLBIND2BTS,"BTS Index=418, Cell Index=1381",26
FTBSC02,"NE=280,CELLBIND2BTS=422_424",422,MATAMP,424,MATAMP-2,BYID,26_424,BSC6900GSMCELLBIND2BTS,"BTS Index=422, Cell Index=424",26
FTBSC02,"NE=280,CELLBIND2BTS=422_423",422,MATAMP,423,MATAMP-1,BYID,26_423,BSC6900GSMCELLBIND2BTS,"BTS Index=422, Cell Index=423",26
FTBSC02,"NE=280,CELLBIND2BTS=422_727",422,MATAMP,727,MATAMP-3,BYID,26_727,BSC6900GSMCELLBIND2BTS,"BTS Index=422, Cell Index=727",26
FTBSC02,"NE=280,CELLBIND2BTS=411_1318",411,GBADALAHA,1318,GBADALAHA-3,BYID,26_1318,BSC6900GSMCELLBIND2BTS,"BTS Index=411, Cell Index=1318",26
FTBSC02,"NE=280,CELLBIND2BTS=411_1317",411,GBADALAHA,1317,GBADALAHA-2,BYID,26_1317,BSC6900GSMCELLBIND2BTS,"BTS Index=411, Cell Index=1317",26
FTBSC02,"NE=280,CELLBIND2BTS=411_1316",411,GBADALAHA,1316,GBADALAHA-1,BYID,26_1316,BSC6900GSMCELLBIND2BTS,"BTS Index=411, Cell Index=1316",26
FTBSC02,"NE=280,CELLBIND2BTS=412_1332",412,BAMATOKE,1332,BAMATOKE-3,BYID,26_1332,BSC6900GSMCELLBIND2BTS,"BTS Index=412, Cell Index=1332",26
